holiday,temp,rain,snow,weather,traffic_volume,day,month,year,hours,minutes,seconds
11,271.55,0.0,0.0,0,1488,28,02,2016,22,00,00
11,270.79,0.0,0.0,0,472,29,02,2016,00,00,00
11,271.61,0.0,0.0,1,270,29,02,2016,02,00,00
11,273.94,0.0,0.0,1,818,29,02,2016,04,00,00
11,275.72,0.0,0.0,1,5628,29,02,2016,06,00,00
11,270.16,0.0,0.0,1,5772,29,02,2016,08,00,00
11,266.16,0.0,0.0,0,4498,29,02,2016,10,00,00
11,266.51,0.0,0.0,0,4859,29,02,2016,12,00,00
11,268.22,0.0,0.0,0,4825,29,02,2016,13,00,00
11,268.72,0.0,0.0,0,5157,29,02,2016,14,00,00
11,269.01,0.0,0.0,1,6775,29,02,2016,16,00,00
11,268.08,0.0,0.0,0,4474,29,02,2016,18,00,00
11,267.15,0.0,0.0,1,2510,29,02,2016,20,00,00
11,266.51,0.0,0.0,0,1664,29,02,2016,22,00,00
11,265.92,0.0,0.0,0,1632,01,03,2016,00,00,00
11,265.65,0.0,0.0,1,453,01,03,2016,01,00,00
11,264.51,0.0,0.0,8,831,01,03,2016,04,00,00
11,263.73,0.0,0.0,1,5830,01,03,2016,06,00,00
11,263.15,0.0,0.0,1,5959,01,03,2016,08,00,00
11,263.8,0.0,0.0,1,5265,01,03,2016,09,00,00
11,263.79,0.0,0.0,1,4554,01,03,2016,10,00,00
11,265.15,0.0,0.0,1,4756,01,03,2016,11,00,00
11,267.95,0.0,0.0,0,5062,01,03,2016,13,00,00
11,268.93,0.0,0.0,0,5895,01,03,2016,15,00,00
11,269.65,0.0,0.0,0,6190,01,03,2016,17,00,00
11,267.42,0.0,0.0,0,3067,01,03,2016,19,00,00
11,265.65,0.0,0.0,0,3628,01,03,2016,21,00,00
11,264.44,0.0,0.0,0,1080,01,03,2016,23,00,00
11,264.21,0.0,0.0,0,676,02,03,2016,00,00,00
11,264.57,0.0,0.0,0,477,02,03,2016,01,00,00
11,264.65,0.0,0.0,0,454,02,03,2016,03,00,00
11,264.08,0.0,0.0,1,2880,02,03,2016,05,00,00
11,264.0,0.0,0.0,1,5821,02,03,2016,06,00,00
11,265.01,0.0,0.0,1,5341,02,03,2016,09,00,00
11,268.88,0.0,0.0,0,4601,02,03,2016,11,00,00
11,271.01,0.0,0.0,1,5072,02,03,2016,13,00,00
11,272.15,0.0,0.0,1,5918,02,03,2016,15,00,00
11,272.65,0.0,0.0,1,6599,02,03,2016,17,00,00
11,271.65,0.0,0.0,1,3487,02,03,2016,19,00,00
11,270.93,0.0,0.0,1,2581,02,03,2016,21,00,00
11,270.58,0.0,0.0,1,1369,02,03,2016,23,00,00
11,270.42,0.0,0.0,1,364,03,03,2016,01,00,00
11,270.28,0.0,0.0,1,306,03,03,2016,03,00,00
11,270.15,0.0,0.0,8,2775,03,03,2016,05,00,00
11,270.08,0.0,0.0,1,6836,03,03,2016,07,00,00
11,270.72,0.0,0.0,8,5364,03,03,2016,09,00,00
11,271.72,0.0,0.0,8,4936,03,03,2016,11,00,00
11,273.15,0.0,0.0,1,5124,03,03,2016,13,00,00
11,273.68,0.0,0.0,1,5932,03,03,2016,15,00,00
11,273.55,0.0,0.0,1,6551,03,03,2016,17,00,00
11,273.01,0.0,0.0,1,3283,03,03,2016,20,00,00
11,272.58,0.0,0.0,1,2256,03,03,2016,23,00,00
11,272.01,0.0,0.0,1,439,04,03,2016,01,00,00
11,271.94,0.0,0.0,1,367,04,03,2016,03,00,00
11,271.48,0.0,0.0,1,2546,04,03,2016,05,00,00
11,271.58,0.0,0.0,0,6677,04,03,2016,07,00,00
11,272.65,0.0,0.0,1,5472,04,03,2016,09,00,00
11,273.88,0.0,0.0,8,5663,04,03,2016,11,00,00
11,272.65,0.0,0.0,8,5361,04,03,2016,13,00,00
11,272.65,0.0,0.0,5,5361,04,03,2016,13,00,00
11,272.65,0.0,0.0,3,5361,04,03,2016,13,00,00
11,272.95,0.0,0.0,8,5960,04,03,2016,15,00,00
11,272.95,0.0,0.0,5,5960,04,03,2016,15,00,00
11,272.95,0.0,0.0,4,5960,04,03,2016,15,00,00
11,273.79,0.0,0.0,5,5979,04,03,2016,17,00,00
11,273.96,0.3,0.0,6,3606,04,03,2016,19,00,00
11,273.96,0.3,0.0,2,3606,04,03,2016,19,00,00
11,273.96,0.3,0.0,5,3606,04,03,2016,19,00,00
11,274.95,0.0,0.0,5,3036,04,03,2016,21,00,00
11,274.95,0.0,0.0,6,3036,04,03,2016,21,00,00
11,275.36,0.0,0.0,5,2540,04,03,2016,23,00,00
11,274.48,0.0,0.0,8,710,05,03,2016,01,00,00
11,274.48,0.0,0.0,6,710,05,03,2016,01,00,00
11,273.48,0.0,0.0,5,400,05,03,2016,03,00,00
11,273.02,0.0,0.0,1,671,05,03,2016,05,00,00
11,272.72,0.0,0.0,1,2138,05,03,2016,07,00,00
11,272.95,0.0,0.0,1,3981,05,03,2016,09,00,00
11,273.35,0.0,0.0,1,5265,05,03,2016,11,00,00
11,273.72,0.0,0.0,1,4994,05,03,2016,13,00,00
11,275.88,0.0,0.0,1,4912,05,03,2016,15,00,00
11,276.61,0.0,0.0,0,4769,05,03,2016,17,00,00
11,274.15,0.0,0.0,0,3997,05,03,2016,19,00,00
11,273.08,0.0,0.0,0,3896,05,03,2016,21,00,00
11,272.21,0.0,0.0,0,2296,05,03,2016,23,00,00
11,271.93,0.0,0.0,0,1250,06,03,2016,00,00,00
11,272.22,0.0,0.0,0,984,06,03,2016,01,00,00
11,272.35,0.0,0.0,0,349,06,03,2016,03,00,00
11,273.08,0.0,0.0,0,302,06,03,2016,04,00,00
11,273.35,0.0,0.0,0,427,06,03,2016,05,00,00
11,274.0,0.0,0.0,0,796,06,03,2016,06,00,00
11,276.61,0.0,0.0,1,1987,06,03,2016,08,00,00
11,281.15,0.0,0.0,0,3902,06,03,2016,11,00,00
11,284.48,0.0,0.0,0,4443,06,03,2016,12,00,00
11,285.75,0.0,0.0,0,4465,06,03,2016,14,00,00
11,286.29,0.0,0.0,0,4199,06,03,2016,16,00,00
11,285.08,0.0,0.0,1,3641,06,03,2016,18,00,00
11,281.15,0.0,0.0,1,2457,06,03,2016,20,00,00
11,279.42,0.0,0.0,0,2904,06,03,2016,21,00,00
11,279.31,0.0,0.0,5,1028,06,03,2016,23,00,00
11,278.88,0.0,0.0,3,668,07,03,2016,00,00,00
11,278.88,0.0,0.0,5,668,07,03,2016,00,00,00
11,278.66,0.0,0.0,5,351,07,03,2016,02,00,00
11,278.73,0.0,0.0,5,2783,07,03,2016,05,00,00
11,278.09,0.0,0.0,3,5870,07,03,2016,06,00,00
11,278.09,0.0,0.0,5,5870,07,03,2016,06,00,00
11,278.28,0.0,0.0,3,6860,07,03,2016,07,00,00
11,278.28,0.0,0.0,5,6860,07,03,2016,07,00,00
11,281.8,0.0,0.0,0,4675,07,03,2016,09,00,00
11,287.29,0.0,0.0,1,4557,07,03,2016,11,00,00
11,290.15,0.0,0.0,1,4859,07,03,2016,12,00,00
11,290.08,0.0,0.0,1,5579,07,03,2016,15,00,00
11,289.29,0.0,0.0,1,6053,07,03,2016,17,00,00
11,287.87,0.0,0.0,1,2973,07,03,2016,19,00,00
11,286.79,0.0,0.0,1,2030,07,03,2016,21,00,00
11,286.51,0.0,0.0,0,917,07,03,2016,23,00,00
11,286.15,0.0,0.0,0,529,08,03,2016,00,00,00
11,285.36,0.0,0.0,0,248,08,03,2016,02,00,00
11,285.15,0.0,0.0,1,903,08,03,2016,04,00,00
11,285.94,0.0,0.0,5,5774,08,03,2016,06,00,00
11,286.68,0.0,0.0,1,6003,08,03,2016,08,00,00
11,289.29,0.0,0.0,1,4406,08,03,2016,10,00,00
11,291.5,0.0,0.0,1,4780,08,03,2016,12,00,00
11,293.22,0.0,0.0,0,5349,08,03,2016,14,00,00
11,292.46,0.0,0.0,1,6953,08,03,2016,16,00,00
11,285.16,0.0,0.0,1,4778,08,03,2016,18,00,00
11,281.61,0.0,0.0,1,2713,08,03,2016,20,00,00
11,279.37,0.0,0.0,1,1566,08,03,2016,22,00,00
11,277.75,0.0,0.0,5,559,09,03,2016,00,00,00
11,276.65,0.0,0.0,5,279,09,03,2016,02,00,00
11,275.93,0.0,0.0,5,881,09,03,2016,04,00,00
11,275.35,0.0,0.0,5,5735,09,03,2016,06,00,00
11,275.43,0.0,0.0,2,6115,09,03,2016,08,00,00
11,275.43,0.0,0.0,5,6115,09,03,2016,08,00,00
11,275.43,0.0,0.0,3,6115,09,03,2016,08,00,00
11,276.01,0.0,0.0,2,4598,09,03,2016,10,00,00
11,276.01,0.0,0.0,5,4598,09,03,2016,10,00,00
11,276.01,0.0,0.0,6,4598,09,03,2016,10,00,00
11,276.79,0.0,0.0,5,5099,09,03,2016,12,00,00
11,277.79,0.0,0.0,5,5347,09,03,2016,14,00,00
11,278.01,0.0,0.0,5,6843,09,03,2016,16,00,00
11,276.94,0.0,0.0,6,4639,09,03,2016,18,00,00
11,276.94,0.0,0.0,2,4639,09,03,2016,18,00,00
11,276.94,0.0,0.0,5,4639,09,03,2016,18,00,00
11,276.44,0.0,0.0,2,2653,09,03,2016,20,00,00
11,276.44,0.0,0.0,5,2653,09,03,2016,20,00,00
11,276.0,0.0,0.0,6,1671,09,03,2016,22,00,00
11,276.0,0.0,0.0,5,1671,09,03,2016,22,00,00
11,275.72,0.0,0.0,1,585,10,03,2016,00,00,00
11,274.82,0.0,0.0,5,280,10,03,2016,02,00,00
11,274.35,0.0,0.0,5,896,10,03,2016,04,00,00
11,274.08,0.0,0.0,5,5764,10,03,2016,06,00,00
11,273.82,0.0,0.0,5,6009,10,03,2016,08,00,00
11,274.42,0.0,0.0,1,4489,10,03,2016,10,00,00
11,275.65,0.0,0.0,4,5247,10,03,2016,12,00,00
11,277.22,0.0,0.0,0,5188,10,03,2016,13,00,00
11,278.72,0.0,0.0,0,5640,10,03,2016,14,00,00
11,280.15,0.0,0.0,0,6823,10,03,2016,16,00,00
11,280.88,0.0,0.0,0,4794,10,03,2016,18,00,00
11,275.65,0.0,0.0,0,2875,10,03,2016,20,00,00
11,273.15,0.0,0.0,0,2754,10,03,2016,22,00,00
11,271.93,0.0,0.0,5,1210,10,03,2016,23,00,00
11,271.75,0.0,0.0,5,710,11,03,2016,00,00,00
11,271.79,0.0,0.0,5,441,11,03,2016,01,00,00
11,270.82,0.0,0.0,5,375,11,03,2016,03,00,00
11,270.68,0.0,0.0,5,2545,11,03,2016,05,00,00
11,271.75,0.0,0.0,5,5400,11,03,2016,06,00,00
11,272.72,0.0,0.0,5,6690,11,03,2016,07,00,00
11,275.79,0.0,0.0,5,4996,11,03,2016,09,00,00
11,280.92,0.0,0.0,0,5434,11,03,2016,11,00,00
11,285.79,0.0,0.0,0,5731,11,03,2016,12,00,00
11,288.15,0.0,0.0,0,5835,11,03,2016,14,00,00
11,290.58,0.0,0.0,0,6562,11,03,2016,16,00,00
11,290.51,0.0,0.0,0,5074,11,03,2016,18,00,00
11,287.15,0.0,0.0,0,3086,11,03,2016,20,00,00
11,286.36,0.0,0.0,0,2694,11,03,2016,22,00,00
11,285.65,0.0,0.0,0,2084,11,03,2016,23,00,00
11,285.22,0.0,0.0,0,863,12,03,2016,01,00,00
11,283.35,0.0,0.0,0,652,12,03,2016,02,00,00
11,283.29,0.0,0.0,0,439,12,03,2016,03,00,00
11,282.15,0.0,0.0,0,789,12,03,2016,05,00,00
11,279.96,0.0,0.0,0,2444,12,03,2016,07,00,00
11,283.64,0.0,0.0,0,3792,12,03,2016,08,00,00
11,288.3,0.0,0.0,0,4679,12,03,2016,10,00,00
11,290.93,0.0,0.0,0,5506,12,03,2016,12,00,00
11,292.14,0.0,0.0,1,5126,12,03,2016,13,00,00
11,292.62,0.0,0.0,0,5193,12,03,2016,14,00,00
11,293.65,0.0,0.0,0,5361,12,03,2016,16,00,00
11,291.15,0.0,0.0,1,4836,12,03,2016,18,00,00
11,286.82,0.0,0.0,0,3373,12,03,2016,20,00,00
11,283.87,0.0,0.0,0,3261,12,03,2016,21,00,00
11,282.75,0.0,0.0,0,3505,12,03,2016,22,00,00
11,283.46,0.0,0.0,0,2421,12,03,2016,23,00,00
11,282.5,0.0,0.0,0,1851,13,03,2016,00,00,00
11,282.29,0.0,0.0,0,999,13,03,2016,01,00,00
11,282.15,0.0,0.0,2,451,13,03,2016,04,00,00
11,282.15,0.0,0.0,6,469,13,03,2016,05,00,00
11,282.15,0.0,0.0,2,469,13,03,2016,05,00,00
11,281.55,0.0,0.0,6,1091,13,03,2016,07,00,00
11,281.55,0.0,0.0,2,1091,13,03,2016,07,00,00
11,281.62,0.0,0.0,6,1693,13,03,2016,08,00,00
11,281.62,0.0,0.0,5,1693,13,03,2016,08,00,00
11,282.58,0.0,0.0,6,2401,13,03,2016,09,00,00
11,283.61,0.0,0.0,1,3301,13,03,2016,10,00,00
11,284.37,0.0,0.0,1,3608,13,03,2016,11,00,00
11,284.93,0.0,0.0,1,4257,13,03,2016,12,00,00
11,285.15,0.0,0.0,1,4647,13,03,2016,13,00,00
11,285.28,0.0,0.0,1,4370,13,03,2016,15,00,00
11,284.82,0.0,0.0,1,4218,13,03,2016,17,00,00
11,284.62,0.0,0.0,1,3065,13,03,2016,19,00,00
11,284.15,0.0,0.0,2,2377,13,03,2016,21,00,00
11,284.15,0.0,0.0,6,2377,13,03,2016,21,00,00
11,283.72,0.0,0.0,6,1943,13,03,2016,22,00,00
11,283.72,0.0,0.0,3,1943,13,03,2016,22,00,00
11,283.72,0.0,0.0,5,1943,13,03,2016,22,00,00
11,283.43,0.0,0.0,5,676,14,03,2016,00,00,00
11,283.43,0.0,0.0,3,676,14,03,2016,00,00,00
11,283.43,0.0,0.0,2,676,14,03,2016,00,00,00
11,283.08,0.0,0.0,6,351,14,03,2016,02,00,00
11,283.08,0.0,0.0,3,351,14,03,2016,02,00,00
11,283.08,0.0,0.0,5,351,14,03,2016,02,00,00
11,283.08,0.0,0.0,2,351,14,03,2016,02,00,00
11,282.5,0.0,0.0,2,942,14,03,2016,04,00,00
11,282.5,0.0,0.0,5,942,14,03,2016,04,00,00
11,282.5,0.0,0.0,3,942,14,03,2016,04,00,00
11,282.5,0.0,0.0,6,942,14,03,2016,04,00,00
11,282.22,0.0,0.0,2,2776,14,03,2016,05,00,00
11,282.22,0.0,0.0,5,2776,14,03,2016,05,00,00
11,282.22,0.0,0.0,6,2776,14,03,2016,05,00,00
11,282.22,0.0,0.0,3,2776,14,03,2016,05,00,00
11,281.93,0.0,0.0,5,5969,14,03,2016,08,00,00
11,281.93,0.0,0.0,3,5969,14,03,2016,08,00,00
11,281.93,0.0,0.0,2,5969,14,03,2016,08,00,00
11,281.93,0.0,0.0,6,5969,14,03,2016,08,00,00
11,282.36,0.0,0.0,5,4844,14,03,2016,09,00,00
11,282.36,0.0,0.0,3,4844,14,03,2016,09,00,00
11,282.86,0.0,0.0,5,4196,14,03,2016,10,00,00
11,282.86,0.0,0.0,3,4196,14,03,2016,10,00,00
11,283.65,0.0,0.0,5,4659,14,03,2016,12,00,00
11,284.84,0.0,0.0,5,4820,14,03,2016,13,00,00
11,284.84,0.0,0.0,4,4820,14,03,2016,13,00,00
11,285.94,0.0,0.0,4,5721,14,03,2016,15,00,00
11,285.94,0.0,0.0,5,5721,14,03,2016,15,00,00
11,286.87,0.0,0.0,4,6372,14,03,2016,17,00,00
11,286.87,0.0,0.0,5,6372,14,03,2016,17,00,00
11,286.38,0.0,0.0,4,3197,14,03,2016,19,00,00
11,286.38,0.0,0.0,5,3197,14,03,2016,19,00,00
11,285.79,0.0,0.0,5,2160,14,03,2016,21,00,00
11,285.22,0.0,0.0,5,1034,14,03,2016,23,00,00
11,284.86,0.0,0.0,5,598,15,03,2016,00,00,00
11,284.93,0.0,0.0,5,357,15,03,2016,01,00,00
11,285.01,0.0,0.0,5,335,15,03,2016,03,00,00
11,285.08,0.0,0.0,5,2683,15,03,2016,05,00,00
11,285.08,0.0,0.0,6,2683,15,03,2016,05,00,00
11,284.86,0.0,0.0,5,5375,15,03,2016,06,00,00
11,284.86,0.0,0.0,6,5375,15,03,2016,06,00,00
11,284.86,0.0,0.0,2,5375,15,03,2016,06,00,00
11,284.36,0.0,0.0,6,5771,15,03,2016,08,00,00
11,284.36,0.0,0.0,5,5771,15,03,2016,08,00,00
11,284.36,0.0,0.0,2,5771,15,03,2016,08,00,00
11,284.36,0.0,0.0,6,5214,15,03,2016,09,00,00
11,284.36,0.0,0.0,5,5214,15,03,2016,09,00,00
11,284.58,0.0,0.0,5,4516,15,03,2016,10,00,00
11,284.58,0.0,0.0,6,4516,15,03,2016,10,00,00
11,284.58,0.0,0.0,2,4516,15,03,2016,10,00,00
11,284.48,0.0,0.0,5,4584,15,03,2016,11,00,00
11,284.48,0.0,0.0,6,4584,15,03,2016,11,00,00
11,284.74,0.0,0.0,6,5085,15,03,2016,12,00,00
11,284.74,0.0,0.0,2,5085,15,03,2016,12,00,00
11,284.68,0.0,0.0,2,5185,15,03,2016,13,00,00
11,284.68,0.0,0.0,6,5185,15,03,2016,13,00,00
11,284.8,0.0,0.0,6,6503,15,03,2016,16,00,00
11,284.8,0.0,0.0,5,6503,15,03,2016,16,00,00
11,283.51,0.0,0.0,6,4460,15,03,2016,18,00,00
11,283.51,0.0,0.0,5,4460,15,03,2016,18,00,00
11,283.51,0.0,0.0,2,4460,15,03,2016,18,00,00
11,282.58,0.0,0.0,6,2831,15,03,2016,20,00,00
11,282.58,0.0,0.0,5,2831,15,03,2016,20,00,00
11,282.01,0.0,0.0,6,2458,15,03,2016,21,00,00
11,282.01,0.0,0.0,2,2458,15,03,2016,21,00,00
11,281.79,0.0,0.0,6,1776,15,03,2016,22,00,00
11,281.79,0.0,0.0,2,1776,15,03,2016,22,00,00
11,281.22,0.0,0.0,6,1002,15,03,2016,23,00,00
11,280.79,0.0,0.0,6,621,16,03,2016,00,00,00
11,280.79,0.0,0.0,2,621,16,03,2016,00,00,00
11,280.36,0.0,0.0,6,400,16,03,2016,01,00,00
11,280.36,0.0,0.0,2,400,16,03,2016,01,00,00
11,279.72,0.0,0.0,6,245,16,03,2016,02,00,00
11,279.22,0.0,0.0,6,876,16,03,2016,04,00,00
11,278.22,0.0,0.0,6,2704,16,03,2016,05,00,00
11,278.22,0.0,0.0,2,2704,16,03,2016,05,00,00
11,278.29,0.0,0.0,6,5656,16,03,2016,06,00,00
11,278.29,0.0,0.0,2,5656,16,03,2016,06,00,00
11,278.02,0.0,0.0,6,6712,16,03,2016,07,00,00
11,277.66,0.0,0.0,2,5422,16,03,2016,09,00,00
11,278.43,0.0,0.0,1,4536,16,03,2016,10,00,00
11,278.65,0.0,0.0,1,4980,16,03,2016,11,00,00
11,279.5,0.0,0.0,1,5059,16,03,2016,12,00,00
11,280.8,0.0,0.0,1,5170,16,03,2016,13,00,00
11,280.44,0.0,0.0,1,6976,16,03,2016,16,00,00
11,279.8,0.0,0.0,1,4827,16,03,2016,18,00,00
11,279.29,0.0,0.0,1,3156,16,03,2016,20,00,00
11,278.51,0.0,0.0,1,2722,16,03,2016,21,00,00
11,278.5,0.0,0.0,0,1748,16,03,2016,22,00,00
11,278.36,0.0,0.0,6,1144,16,03,2016,23,00,00
11,278.0,0.0,0.0,6,634,17,03,2016,00,00,00
11,278.0,0.0,0.0,2,634,17,03,2016,00,00,00
11,277.43,0.0,0.0,6,419,17,03,2016,01,00,00
11,277.43,0.0,0.0,2,419,17,03,2016,01,00,00
11,276.49,0.0,0.0,6,267,17,03,2016,02,00,00
11,276.49,0.0,0.0,2,267,17,03,2016,02,00,00
11,275.82,0.0,0.0,8,337,17,03,2016,03,00,00
11,275.82,0.0,0.0,6,337,17,03,2016,03,00,00
11,275.22,0.0,0.0,6,887,17,03,2016,04,00,00
11,274.86,0.0,0.0,8,2651,17,03,2016,05,00,00
11,274.86,0.0,0.0,6,2651,17,03,2016,05,00,00
11,275.01,0.0,0.0,0,5580,17,03,2016,06,00,00
11,274.61,0.0,0.0,0,6613,17,03,2016,07,00,00
11,274.86,0.0,0.0,0,6104,17,03,2016,08,00,00
11,276.22,0.0,0.0,1,5283,17,03,2016,09,00,00
11,277.36,0.0,0.0,1,4942,17,03,2016,11,00,00
11,277.38,0.0,0.0,8,5142,17,03,2016,12,00,00
11,277.22,0.0,0.0,8,5501,17,03,2016,13,00,00
11,277.22,0.0,0.0,6,5501,17,03,2016,13,00,00
11,277.15,0.0,0.0,1,5948,17,03,2016,14,00,00
11,276.94,0.0,0.0,1,6694,17,03,2016,16,00,00
11,276.03,0.0,0.0,1,6253,17,03,2016,17,00,00
11,276.07,0.0,0.0,6,4652,17,03,2016,18,00,00
11,276.07,0.0,0.0,8,4652,17,03,2016,18,00,00
11,275.58,0.0,0.0,8,3434,17,03,2016,19,00,00
11,275.31,0.0,0.0,8,3239,17,03,2016,20,00,00
11,275.15,0.0,0.0,8,2916,17,03,2016,21,00,00
11,274.55,0.0,0.0,8,2574,17,03,2016,22,00,00
11,274.08,0.0,0.0,8,1450,17,03,2016,23,00,00
11,273.55,0.0,0.0,8,632,18,03,2016,00,00,00
11,273.36,0.0,0.0,1,404,18,03,2016,01,00,00
11,273.39,0.0,0.0,6,290,18,03,2016,02,00,00
11,273.39,0.0,0.0,8,290,18,03,2016,02,00,00
11,273.35,0.0,0.0,1,348,18,03,2016,03,00,00
11,273.28,0.0,0.0,1,900,18,03,2016,04,00,00
11,273.08,0.0,0.0,1,2577,18,03,2016,05,00,00
11,272.95,0.0,0.0,1,5192,18,03,2016,06,00,00
11,272.69,0.0,0.0,1,6111,18,03,2016,07,00,00
11,272.51,0.0,0.0,8,5414,18,03,2016,08,00,00
11,273.61,0.0,0.0,5,4796,18,03,2016,10,00,00
11,273.58,0.0,0.0,5,5219,18,03,2016,11,00,00
11,274.15,0.0,0.0,8,5695,18,03,2016,12,00,00
11,274.49,0.0,0.0,8,5490,18,03,2016,13,00,00
11,274.69,0.0,0.0,8,6218,18,03,2016,15,00,00
11,274.75,0.0,0.0,6,5954,18,03,2016,17,00,00
11,274.75,0.0,0.0,8,5954,18,03,2016,17,00,00
11,274.37,0.0,0.0,8,4836,18,03,2016,18,00,00
11,274.37,0.0,0.0,6,4836,18,03,2016,18,00,00
11,273.58,0.0,0.0,8,2913,18,03,2016,21,00,00
11,273.58,0.0,0.0,5,2913,18,03,2016,21,00,00
11,272.8,0.0,0.0,8,3203,18,03,2016,22,00,00
11,272.44,0.0,0.0,8,1774,18,03,2016,23,00,00
11,272.44,0.0,0.0,5,1774,18,03,2016,23,00,00
11,271.51,0.0,0.0,8,1155,19,03,2016,00,00,00
11,271.51,0.0,0.0,5,1155,19,03,2016,00,00,00
11,271.22,0.0,0.0,8,669,19,03,2016,01,00,00
11,271.22,0.0,0.0,5,669,19,03,2016,01,00,00
11,271.15,0.0,0.0,8,586,19,03,2016,02,00,00
11,270.68,0.0,0.0,8,385,19,03,2016,03,00,00
11,270.55,0.0,0.0,8,360,19,03,2016,04,00,00
11,270.55,0.0,0.0,5,360,19,03,2016,04,00,00
11,270.37,0.0,0.0,5,689,19,03,2016,05,00,00
11,270.37,0.0,0.0,8,689,19,03,2016,05,00,00
11,270.62,0.0,0.0,8,1941,19,03,2016,07,00,00
11,270.62,0.0,0.0,5,1941,19,03,2016,07,00,00
11,270.79,0.0,0.0,8,3125,19,03,2016,08,00,00
11,271.35,0.0,0.0,8,3637,19,03,2016,09,00,00
11,271.95,0.0,0.0,8,4302,19,03,2016,10,00,00
11,272.55,0.0,0.0,8,4717,19,03,2016,11,00,00
11,273.95,0.0,0.0,8,5108,19,03,2016,12,00,00
11,274.82,0.0,0.0,1,4806,19,03,2016,13,00,00
11,276.02,0.0,0.0,1,4793,19,03,2016,14,00,00
11,276.82,0.0,0.0,1,6371,19,03,2016,16,00,00
11,277.44,0.0,0.0,1,4256,19,03,2016,18,00,00
11,276.22,0.0,0.0,1,3626,19,03,2016,19,00,00
11,273.51,0.0,0.0,0,2021,19,03,2016,23,00,00
11,271.41,0.0,0.0,1,975,20,03,2016,02,00,00
11,269.79,0.0,0.0,0,606,20,03,2016,05,00,00
11,270.22,0.0,0.0,0,943,20,03,2016,06,00,00
11,269.94,0.0,0.0,0,2093,20,03,2016,08,00,00
11,273.01,0.0,0.0,0,2858,20,03,2016,09,00,00
11,274.58,0.0,0.0,0,3608,20,03,2016,10,00,00
11,275.95,0.0,0.0,1,3917,20,03,2016,11,00,00
11,277.07,0.0,0.0,1,4757,20,03,2016,13,00,00
11,277.95,0.0,0.0,1,4760,20,03,2016,14,00,00
11,278.68,0.0,0.0,1,4356,20,03,2016,17,00,00
11,278.15,0.0,0.0,0,3470,20,03,2016,19,00,00
11,275.58,0.0,0.0,0,2721,20,03,2016,20,00,00
11,274.41,0.0,0.0,0,2040,20,03,2016,21,00,00
11,273.79,0.0,0.0,0,992,20,03,2016,23,00,00
11,272.62,0.0,0.0,0,591,21,03,2016,00,00,00
11,271.95,0.0,0.0,0,353,21,03,2016,01,00,00
11,271.35,0.0,0.0,0,304,21,03,2016,02,00,00
11,270.95,0.0,0.0,0,318,21,03,2016,03,00,00
11,270.68,0.0,0.0,0,858,21,03,2016,04,00,00
11,269.62,0.0,0.0,0,5468,21,03,2016,06,00,00
11,269.22,0.0,0.0,0,6536,21,03,2016,07,00,00
11,271.15,0.0,0.0,0,5884,21,03,2016,08,00,00
11,275.69,0.0,0.0,0,4258,21,03,2016,10,00,00
11,276.94,0.0,0.0,0,4535,21,03,2016,11,00,00
11,278.84,0.0,0.0,1,4843,21,03,2016,13,00,00
11,281.51,0.0,0.0,1,5260,21,03,2016,14,00,00
11,282.43,0.0,0.0,0,5832,21,03,2016,15,00,00
11,283.51,0.0,0.0,0,6321,21,03,2016,17,00,00
11,283.44,0.0,0.0,0,3282,21,03,2016,19,00,00
11,281.46,0.0,0.0,1,2178,21,03,2016,21,00,00
11,279.55,0.0,0.0,0,1520,21,03,2016,22,00,00
11,279.15,0.0,0.0,0,951,21,03,2016,23,00,00
11,278.58,0.0,0.0,0,536,22,03,2016,00,00,00
11,278.22,0.0,0.0,0,383,22,03,2016,01,00,00
11,278.29,0.0,0.0,0,288,22,03,2016,02,00,00
11,277.48,0.0,0.0,1,884,22,03,2016,04,00,00
11,276.93,0.0,0.0,0,5649,22,03,2016,06,00,00
11,276.15,0.0,0.0,0,6137,22,03,2016,08,00,00
11,278.08,0.0,0.0,1,5252,22,03,2016,09,00,00
11,278.16,0.0,0.0,1,4609,22,03,2016,10,00,00
11,281.15,0.0,0.0,0,4952,22,03,2016,11,00,00
11,282.94,0.0,0.0,0,5061,22,03,2016,12,00,00
11,283.94,0.0,0.0,0,5165,22,03,2016,13,00,00
11,284.3,0.0,0.0,1,5882,22,03,2016,15,00,00
11,284.3,0.0,0.0,0,6328,22,03,2016,17,00,00
11,280.94,0.0,0.0,0,3456,22,03,2016,19,00,00
11,276.63,0.0,0.0,1,2993,22,03,2016,20,00,00
11,274.94,0.0,0.0,0,1279,22,03,2016,23,00,00
11,274.01,0.0,0.0,0,723,23,03,2016,00,00,00
11,273.88,0.0,0.0,1,431,23,03,2016,01,00,00
11,274.02,0.0,0.0,1,349,23,03,2016,02,00,00
11,274.3,0.0,0.0,1,990,23,03,2016,04,00,00
11,273.95,0.0,0.0,1,2844,23,03,2016,05,00,00
11,273.65,0.0,0.0,1,5544,23,03,2016,06,00,00
11,273.73,0.0,0.0,1,6945,23,03,2016,07,00,00
11,273.94,0.0,0.0,1,5117,23,03,2016,09,00,00
11,274.62,0.0,0.0,8,4504,23,03,2016,10,00,00
11,274.46,0.0,0.0,8,4725,23,03,2016,11,00,00
11,274.5,0.0,0.0,8,4819,23,03,2016,12,00,00
